id,genre,track_name,artist_name,valence,acousticness,danceability,instrumentalness,key,liveness,loudness,speechiness,tempo,energy
2ihCaVdNZmnHZWt0fvAM7B,alternative,Little Talks,Of Monsters and Men,0.417,0.0206,0.457,0.0,1,0.146,-5.177,0.032,102.961,0.757
3aLCMI1ybjE4KWu9nkUBkx,alternative,Submarines,The Lumineers,0.585,0.908,0.809,0.125,7,0.308,-9.828,0.0322,95.031,0.52
5Fli1xRi01bvCjsZvKWro0,alternative,Houdini,Foster The People,0.764,0.00762,0.632,0.000172,8,0.167,-3.511,0.0458,110.024,0.908
0UrWr7Jnu1heq1o99ZwUd0,alternative,Youth of the Nation,P.O.D.,0.517,0.00834,0.563,0.0106,8,0.39,-7.533,0.0621,97.867,0.86
6GN5zYolF7fqhb1w0ujqj5,alternative,Miracle,The Temper Trap,0.19,0.373,0.564,0.0535,7,0.551,-12.912,0.0628,130.02,0.52
0GO8y8jQk1PkHzS31d699N,alternative,Tongue Tied,Grouplove,0.371,0.00847,0.56,0.0,3,0.161,-5.835,0.0439,112.96,0.936
2oSpQ7QtIKTNFfA08Cy0ku,alternative,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,0.797,0.0258,0.381,0.0,7,0.0251,-8.638,0.037,205.528,0.894
1WyHzifMOtTv4vumQA4eWE,alternative,No Rest,Dry the River,0.467,0.137,0.249,0.0,6,0.105,-6.274,0.0428,151.481,0.714
12qZHAeOyTf93YAWvGDTat,alternative,All The Small Things,blink-182,0.712,0.00844,0.442,0.0,0,0.529,-4.878,0.0505,148.119,0.893
3GvjSNnV16MKMR9cgibIwe,alternative,Another One,The Features,0.888,0.00335,0.642,9.71e-05,0,0.0724,-5.68,0.0295,117.669,0.805
37CBHPCzV1rizPrxRUyR72,alternative,No You Girls,Franz Ferdinand,0.899,0.00915,0.679,3.27e-05,2,0.139,-4.129,0.0297,104.781,0.909
0c4IEciLCDdXEhhKxj4ThA,alternative,Madness,Muse,0.218,0.127,0.502,0.00419,10,0.106,-7.665,0.0718,180.301,0.417
4N2utzbudidhsWZLpdHb2U,alternative,Father Of Mine,Everclear,0.738,0.000431,0.568,4.96e-05,1,0.0779,-5.401,0.0411,97.096,0.94
7c3nNKoU8YQZP0b9iY1DPr,alternative,Free,Twin Atlantic,0.212,9.51e-05,0.201,0.125,2,0.372,-3.272,0.152,81.208,0.932
5ERFeK4mZkR0HkUHM1LwTF,alternative,Animal (Miike Snow Cover),Trails and Ways,0.431,0.253,0.686,0.0,11,0.159,-7.897,0.0539,112.107,0.606
6vrUTGn5p8IrfTZ0J6sIVM,alternative,Iris,The Goo Goo Dolls,0.513,0.00133,0.291,5.61e-06,11,0.0811,-5.683,0.0363,155.667,0.79
31DVVa40JpTudyGDNC1ROW,alternative,Everything in Its Right Place,Radiohead,0.0623,0.699,0.293,0.0444,5,0.0954,-11.412,0.0453,124.004,0.462
7q4MJZSiqPC16dbhQWxugv,alternative,Cape Cod Kwassa Kwassa,Vampire Weekend,0.794,0.832,0.852,0.0893,2,0.14,-7.155,0.0413,105.058,0.518
6golelYKuy85o3u0cxIxFK,alternative,The Wire,HAIM,0.525,0.0127,0.547,5.01e-06,2,0.0585,-5.569,0.137,113.678,0.635
1z7ipCbtUKz3Nepd2r39bc,alternative,Shine,Benjamin Francis Leftwich,0.684,0.664,0.715,1.76e-06,4,0.277,-10.498,0.0285,118.091,0.536
39tLc4Xp58Lu4KcWHggeE2,alternative,Closer,Nine Inch Nails,0.501,0.000365,0.559,0.553,10,0.112,-8.631,0.0426,90.012,0.725
2ZQyksYO4zzhyHNcueL0CP,alternative,Home,Phillip Phillips,0.293,0.0215,0.592,0.0,0,0.159,-5.884,0.0335,121.001,0.792
19OUs1NzU15Fe3oSIeTuyG,alternative,Club Foot,Kasabian,0.115,0.022,0.433,1.96e-05,0,0.0929,-6.83,0.0729,102.382,0.912
46Kcradxrva9Dny4lHU1b3,alternative,Miss Jackson (feat. LOLO),Panic! At The Disco,0.662,0.00394,0.642,0.0,2,0.175,-5.821,0.0551,82.002,0.873
7ITu86RVIjX5nsMZVojIA0,alternative,Gold,Sir Sly,0.276,0.372,0.478,0.000733,10,0.317,-3.852,0.0556,90.081,0.839
4HRa9ZWcmZ8JD7UySPu0wT,alternative,Don't Stop (Color on the Walls),Foster The People,0.79,0.00183,0.611,0.0995,1,0.0969,-3.751,0.0753,133.004,0.948
4b8GTae6rqb9oPiRzVa3Gy,alternative,Loser,Beck,0.823,0.0343,0.595,0.000135,6,0.383,-10.455,0.117,85.387,0.617
6WF4hzdGXvXd1joERSXJjm,alternative,Hurts Like Heaven,Coldplay,0.273,0.01,0.418,0.00418,10,0.269,-6.187,0.0305,89.961,0.773
4wEycnASy9jEb7M0PlyzYn,alternative,Give Your Light Off,Woods,0.281,0.888,0.312,0.977,0,0.218,-11.689,0.033,116.869,0.442
4qx6KUiBAsuZB9ubcreapu,alternative,Matilda,alt-J,0.276,0.787,0.581,0.4,2,0.116,-9.208,0.0299,147.982,0.675
38xWaVFKaxZlMFvzNff2aW,alternative,Breakeven,The Script,0.535,0.174,0.627,0.0,10,0.0789,-4.504,0.0244,94.003,0.699
2Oehrcv4Kov0SuIgWyQY9e,alternative,Demons,Imagine Dragons,0.416,0.202,0.327,9e-05,3,0.28,-2.928,0.0547,179.561,0.71
4sCYKMatyhazyy6r2N7Hp2,alternative,Genesis,Grimes,0.233,0.0764,0.611,0.0698,10,0.241,-6.745,0.034,166.04,0.677
7kvmbreZrm0Jdebofrmznw,alternative,Stars,Sures,0.469,0.000762,0.357,0.429,2,0.352,-3.612,0.0719,168.06,0.95
3C1TyhKaxnkjQ9A4zswIpW,alternative,An Honest Mistake - CD Album Version,The Bravery,0.618,4.19e-06,0.481,0.555,2,0.11,-4.193,0.0292,140.07,0.874
4kO7mrAPfqIrsKwUOK5BFx,alternative,Midnight City,M83,0.272,0.0182,0.507,1.4e-06,11,0.0658,-5.399,0.0393,105.013,0.729
2dLLR6qlu5UJ5gk0dKz0h3,alternative,Royals,Lorde,0.337,0.121,0.674,0.0,7,0.132,-9.504,0.122,84.878,0.428
01nkjRsgpYwtbH94l7y4cg,alternative,Itchin' on a Photograph,Grouplove,0.268,0.137,0.501,0.0,6,0.309,-6.369,0.0484,96.993,0.877
53AVO74VO9jHqRcMgaLzpM,ambient,Dive (Keep Shelly in Athens Remix),Tycho,0.0915,0.366,0.184,0.966,11,0.164,-11.652,0.0479,41.497,0.459
6Oyu3TF8534HHRNlde4SBu,ambient,Hydroponic Garden,Carbon Based Lifeforms,0.658,0.882,0.455,0.917,7,0.774,-14.011,0.0427,179.981,0.432
5KLZDzUwTvJmNV3t5bjBCs,ambient,Hungry Face,Mogwai,0.36,0.794,0.579,0.926,7,0.0717,-10.548,0.0282,108.965,0.607
1r1OeKQ1y7Q20A6ekUXtYq,ambient,Papua New Guinea,The Future Sound Of London,0.371,0.00163,0.55,0.68,8,0.133,-14.882,0.0446,124.87,0.575
6H179fTdaQXT4QHnNxNX4D,ambient,You,Nils Frahm,0.219,0.991,0.478,0.894,7,0.15,-24.094,0.0515,84.493,0.0267
0WUa9NlbHJwX11vXtMtbBp,ambient,Super Relaxation - Wellness Version,Various Artists,0.26,0.446,0.325,0.892,5,0.0785,-12.26,0.0361,76.143,0.445
0F1eqFtvelR9FSiHXRx2zx,ambient,Glass Palace,Jens Gad Presents,0.638,0.806,0.727,0.923,5,0.409,-14.168,0.0379,139.952,0.423
1lm0k0FwAyP5OIn7bGZijK,ambient,Another Wave from You,M83,0.0311,0.314,0.259,0.127,1,0.0998,-11.552,0.044,86.899,0.2
5oomBIE4v4pYo7aUhq97jz,ambient,Dragonfly Across An Ancient Sky,Helios,0.172,0.908,0.35,0.935,1,0.11,-16.325,0.0417,149.912,0.371
0atOMgnZQ0bkSzDacwkKwB,ambient,Phase 09 - Sombrero,Solar Fields,0.0347,0.0348,0.264,0.819,7,0.17,-15.879,0.0361,89.195,0.335
5tDoMV45rlaqdhc4pMt0vN,ambient,Dictaphone’s Lament,Tycho,0.266,0.00748,0.566,0.898,0,0.122,-9.312,0.0295,75.983,0.556
4zcgiC2Vw4su0U6QOCGCMO,ambient,Amateur Cartography,Obfusc,0.0372,0.915,0.357,0.867,0,0.0803,-15.774,0.0344,179.976,0.347
1sc7nr4cXBBN2PRsxrmls8,ambient,Þú ert sólin,Ólafur Arnalds,0.0742,0.953,0.285,0.96,0,0.0861,-19.423,0.0339,75.064,0.102
1OJxI8lIWRqBvouJxW1nzN,ambient,Subwoofer Lullaby,C418,0.0387,0.921,0.329,0.919,0,0.104,-23.72,0.0398,74.011,0.0141
743xmZCB1e1XVOYkuTBAjl,ambient,In Heaven (Instrumental),Helios,0.271,0.977,0.704,0.923,5,0.66,-20.312,0.0444,134.013,0.203
6yYV3V3jqeWXinATQmngVc,ambient,Mimeo,Efterklang,0.674,0.994,0.44,0.922,10,0.0946,-31.144,0.0875,85.07,0.00171
575blCgesVtCu0HEYaIcas,ambient,Blade Runner Blues,Vangelis,0.0817,0.478,0.182,0.00263,2,0.137,-26.043,0.0389,106.712,0.0784
534vXvLFx826byt1NdkMar,ambient,One Another,Hammock,0.0393,0.785,0.102,0.909,2,0.167,-15.376,0.0445,90.601,0.372
6aSIDnecfBOP1oA8jK8lNh,ambient,Inversion,Bersarin Quartett,0.0308,0.947,0.0612,0.959,3,0.334,-19.287,0.0467,69.74,0.183
6RtKSNd78ZR2mH1lvpfpgh,ambient,Flytta Dig,Carbon Based Lifeforms,0.0762,0.417,0.187,0.867,9,0.346,-24.639,0.0581,120.923,0.262
1v57TDc8H5TKZBXykKHzwG,ambient,Forest,Konami Kukeiha Club,0.131,0.883,0.0969,0.985,5,0.108,-16.538,0.0376,83.934,0.5
3ivi15jAUt262SxGC8vQl4,ambient,Calcium Needles,Brian Eno,0.0769,0.824,0.171,0.868,9,0.125,-20.425,0.0395,140.314,0.2
28Lt3fedSA2zT14dywnbni,ambient,Patterns,Solar Fields,0.0292,0.149,0.345,0.84,10,0.124,-18.832,0.0351,110.004,0.203
2x5OWVqVk64FPDM0xbVIJb,ambient,Lake Orchard,Loscil,0.0358,0.456,0.0659,0.867,2,0.0855,-21.411,0.0382,64.744,0.19
7BGJFDXyjH3os10wVfd73U,ambient,Brother,Tycho,0.288,0.983,0.237,0.606,2,0.379,-17.439,0.123,91.82,0.584
4iCjh6ybA5uiLSIAlcrFuV,ambient,"Requiem for Dying Mothers, Pt. 1",Stars Of The Lid,0.0377,0.168,0.118,0.772,0,0.0782,-19.356,0.043,77.918,0.225
0UveyQuhXEd9jc8m2lZDhg,ambient,North,Hammock,0.0504,0.979,0.18,0.884,2,0.111,-18.954,0.0448,140.291,0.255
0BSJ1iQEmGibLCPMHGtdo7,ambient,Lost In Thought,Jon Hopkins,0.201,0.634,0.619,0.879,1,0.118,-15.88,0.0401,150.367,0.318
25N6tLYS1uFJ3c5lsXV3y1,ambient,In the Fog II,Tim Hecker,0.034,0.606,0.281,0.803,5,0.114,-8.921,0.0357,120.506,0.477
1aSEOdNv7wkOEjGhjHQ38U,ambient,Two Rapid Formations - 2005 Digital Remaster,Brian Eno,0.0601,0.919,0.197,0.609,0,0.0406,-21.379,0.0371,141.343,0.171
26txolfsixS8C767jpTREx,ambient,Back Side Of The Moon,The Orb,0.22,0.144,0.316,0.632,5,0.178,-18.75,0.0716,119.905,0.569
4d7ykbG4a7mOxKr9garuo4,ambient,Kobresia,Various Artists,0.0953,0.714,0.159,0.845,10,0.12,-18.419,0.0407,173.364,0.227
4kYoZAi6P7yXNM1Bjbf4ST,ambient,Humectez La Mouture,Stars Of The Lid,0.0343,0.983,0.132,0.724,4,0.094,-22.99,0.0355,67.874,0.0371
43pCqQhPC4srh7WFL9u4tr,ambient,Knuddelmaus,Ulrich Schnauss,0.224,0.0113,0.623,0.97,7,0.142,-8.722,0.039,99.906,0.729
4sDBBc26qdHckqRpMM6F13,ambient,Lamp Mien,Deaf Center,0.0789,0.973,0.129,0.898,10,0.117,-19.436,0.0335,76.551,0.129
19Xl5k0LW5sIiaEQqdho8h,ambient,Chinook,Loscil,0.0745,0.901,0.671,0.922,4,0.107,-15.999,0.0325,115.987,0.275
27W7GHUgfezHQ8krRZUfeX,ambient,Dead Skin Cells,The Future Sound Of London,0.114,0.836,0.308,0.688,0,0.161,-17.676,0.0573,118.379,0.468
1beB8x5zGWu7rQS7Y6jOLQ,ambient,Elegiac,Jon Hopkins,0.331,0.639,0.65,0.886,3,0.0679,-14.753,0.0286,126.976,0.279
56ZqOPBDrB2Gky4WyigPZL,ambient,"Austin Texas Mental Hospital, Pt. 1",Stars Of The Lid,0.0304,0.953,0.0843,0.838,1,0.122,-17.751,0.0449,167.404,0.225
1L37SbwQb40SvA8hyKicDZ,ambient,Sequor,Sync24,0.0313,0.754,0.324,0.884,9,0.113,-19.429,0.0319,180.024,0.252
5jDZmeig1f7c0Sz8xSiocb,ambient,Sky Trees,Solar Fields,0.0305,0.000326,0.355,0.804,2,0.0814,-15.187,0.0333,99.908,0.316
71LIdIfvcrIRkJNw0RT2IU,ambient,"Awakened, He Heard Only Silence",Hammock,0.0357,0.972,0.0618,0.925,7,0.311,-16.444,0.0446,68.657,0.307
24JQck13lYuUCMKHHu6mWM,ambient,Hyperborea,Biosphere,0.114,0.7,0.317,0.896,3,0.0898,-25.45,0.0558,123.893,0.123
7e0HabMAjQEYduI1qfYS5r,ambient,Risky Nap Under Blue Tree,Cell,0.0339,0.56,0.401,0.929,8,0.0821,-23.161,0.0362,99.995,0.186
0dh2F3Mi1b1EGafGmvUC9M,ambient,Space Walk,Lemon Jelly,0.592,0.0877,0.628,0.449,9,0.216,-7.923,0.0302,104.989,0.89
5mdtWRxSVzwu3M1pQrSVOP,ambient,And Then So Clear,Various Artists,0.0349,0.895,0.52,0.0501,0,0.115,-19.937,0.0306,103.075,0.192
2ec65Nx0L097neFuoZeTpK,ambient,Mistral,Loscil,0.036,0.968,0.566,0.94,9,0.085,-19.187,0.0334,108.067,0.0908
2UZXQrEi0A8ySbDuyeuMt3,ambient,Melancholia II,William Basinski,0.0737,0.983,0.153,0.928,3,0.0774,-32.652,0.0362,69.906,0.0391
5QIkWpgfZHlhUBI099FWnC,ambient,Take Care,Tom Rosenthal,0.0614,0.925,0.327,0.00136,5,0.113,-11.098,0.0433,126.809,0.159
0PD70LezIRS4kAGQHnZ8SG,ambient,Bon,Adam & Alma,0.0326,0.991,0.192,0.876,5,0.0912,-22.306,0.0308,71.956,0.0895
4N70xPyz4LRQhCGmaGqgUt,anime,おかしな帽子屋,かと*ふく,0.453,0.148,0.537,1.57e-06,0,0.132,-3.808,0.0412,160.085,0.772
0aKS813pww78g69DwsD3s3,anime,近未来交響曲,Eir Aoi,0.46,0.00268,0.483,0.0,7,0.197,-3.513,0.101,174.088,0.969
6wCRMbfnaAXzmnS7sa7LKE,anime,ステラ・ドライブ,"Wake Up, Girls!",0.612,0.17,0.608,5.16e-05,6,0.514,-4.342,0.0691,134.045,0.959
4x9WYIbLEZZTU4vMDNCQ4z,anime,oath sign,LiSA,0.539,0.0559,0.522,0.0,6,0.337,-1.136,0.0656,152.066,0.937
2jgVyvvBfdf6LC1EUSYDDM,anime,自力本願レボリューション,Various Artists,0.684,0.111,0.453,0.0,5,0.333,-2.323,0.152,179.967,0.975
6D8RAdo2ae1qIKna1VEJj3,anime,らむねサンセット,i☆Ris,0.676,0.556,0.537,0.0,2,0.177,-3.983,0.0328,129.018,0.797
2tHhf6jFeMvV4mvzkXIz6j,anime,I & I,Leola,0.334,0.785,0.462,0.0,6,0.112,-4.718,0.0334,169.939,0.523
2vzHuiUbnS4sqfDxZ6h44d,anime,夏の林檎,Kalafina,0.59,0.723,0.574,3.54e-06,2,0.101,-6.33,0.0372,145.965,0.533
7umZyNubk0B6hCjNiOYG37,anime,reunion,ClariS,0.852,0.219,0.676,3.69e-05,3,0.19,-3.393,0.0418,134.986,0.963
0qrDvsztI3MUlZvaNsQ52i,anime,Endless NOVA - TK SKRIX ver.,Tatsuyuki Kobayashi,0.572,0.00238,0.509,0.0,0,0.0715,-4.606,0.135,91.488,0.948
2DduLyMo7AvEkneIBpXkie,anime,ジェラ,Various Artists,0.397,0.0163,0.625,2.24e-06,6,0.268,-4.731,0.0561,131.99,0.817
2uvYYxPoqOTvuMRN8s2gFW,anime,さよならのゆくえ,Alisa Takigawa,0.622,0.241,0.404,0.0,7,0.205,-3.068,0.0796,169.925,0.875
3Avp30EcIx53pm9BU0GckZ,anime,地下鉄ラビリンス,"Wake Up, Girls!",0.738,0.000699,0.57,6.62e-05,5,0.251,-2.751,0.0422,97.631,0.947
2kT3eociWOivRZJRwy1nIp,anime,SILVER(TV size ver.),RIZE,0.459,0.00243,0.294,1.08e-05,2,0.147,-2.669,0.117,167.534,0.988
1HgyarDOrulXpx7K5JlwWY,anime,パンピナッ!,Prizmmy☆,0.525,0.191,0.701,0.0,4,0.112,-1.818,0.133,136.556,0.947
7cXNAMhM7GxXG3xuAGrDEs,anime,希望の唄,ULTRATOWER,0.45,0.0166,0.369,0.0,11,0.245,-3.167,0.0316,177.101,0.794
4tsEtjUVBFLT2pMDVlCHoQ,anime,shining glow,チーム“ハナヤマタ”,0.549,0.0185,0.444,6.28e-06,5,0.16,-4.2,0.0853,176.107,0.956
5anTq92Q9ldtCPcsp6rysC,anime,ルミナス,ClariS,0.576,0.124,0.462,0.00556,4,0.326,-4.009,0.0427,173.032,0.911
1w3GVBfN0I6JnstLgnUsjk,anime,Usurahi Shinjyu,Megumi Hayashibara,0.69,0.000711,0.525,0.0884,0,0.319,-8.034,0.0385,119.992,0.776
3m5o3tt0Gv6H2QaQmXQ9zH,anime,紙ひこうき風になった,はなこ&ヒバリ(CV.花守ゆみり&白石晴香),0.307,0.827,0.488,5.42e-06,5,0.109,-10.553,0.0285,147.919,0.195
24lnq9zfdgA1HvwaDJHlbD,anime,tiny wings,Mashiro Ayano,0.561,0.016,0.513,0.0,7,0.176,-3.855,0.0823,147.037,0.945
0P5A0xh2IfNqvvgOapu02N,anime,Purgatorium Cerberus,森部佐茅(CV:斎藤千和),0.418,0.151,0.346,0.0,9,0.32,-3.908,0.125,86.661,0.961
49wFx771gKDoLQoC6uxQRz,anime,雨、キミを連れて,EGOIST,0.216,0.0937,0.5,0.000291,7,0.0715,-5.856,0.0492,92.0,0.89
5k9HpGcdpG39ZdG6QrgHO8,anime,Eden,Kalafina,0.181,0.351,0.429,0.0,5,0.221,-4.04,0.0348,139.986,0.739
2UNj4Fom8SYRZwJMuEuUq6,anime,SIX SAME FACES 〜今夜は最高!!!!!!〜 - おそ松 ver.,VOICE by イヤミ(cv.鈴村健一),0.515,0.228,0.701,0.0,7,0.282,-3.921,0.223,128.126,0.982
5DcBzVpIsXcHPtBUwOSni3,anime,Bright Future,Eir Aoi,0.613,0.000371,0.48,0.0,6,0.356,-3.303,0.0568,146.993,0.967
2VYoSSD6rqTHbSqLvQ1DXM,anime,愛クルセイダース†ストライバー,RAMMに這いよる ZZZ,0.379,0.00716,0.515,9.36e-05,0,0.13,-4.526,0.041,175.076,0.939
1q3BATiNhCzpKhtx5By5L7,anime,Period,CHEMISTRY,0.301,0.000407,0.404,0.00037,1,0.0814,-3.635,0.089,127.039,0.914
1q6VSWuvkUSWUplrYyMusK,anime,LOVE TROOPER - TVサイズver.,Prizmmy☆,0.67,0.0945,0.639,0.000123,2,0.254,-3.626,0.0413,133.058,0.936
6U4BfLZiQKGDikYEIRcwji,anime,繋がれた朝に,かと*ふく,0.323,0.896,0.69,1.04e-06,7,0.0666,-15.301,0.565,81.791,0.141
2RqO1B1noR2F9nP28D80tn,anime,ワンミーツハー,Hitorie,0.838,0.0794,0.453,0.0,9,0.106,-4.541,0.101,191.022,0.883
4Eq2oh2HcRnmxEoJzddu0v,anime,ハートリアライズ - Instrumental,Tia,0.404,2.71e-05,0.369,0.688,10,0.0701,-4.609,0.0844,178.088,0.954
4EGzcb7WcNjUW5yedLDfTK,anime,INNOCENCE,Eir Aoi,0.491,0.00659,0.342,6.21e-06,1,0.231,-2.426,0.13,182.84,0.933
75yLSvVuOZYSA7eWP6ga0z,anime,レモネイドスキャンダル,秋月マキシ(CV:芹澤優),0.542,0.00715,0.552,0.00243,9,0.299,-2.297,0.0789,158.995,0.957
6ugtUW5ATAKM3FtM9qdh7F,anime,i☆Doloid,i☆Ris,0.691,0.178,0.689,0.000575,1,0.174,-3.595,0.0643,164.032,0.975
4zcnAS6PFjilx4tBpAngOr,anime,Door,Kalafina,0.144,0.282,0.523,3.3e-05,0,0.0515,-9.955,0.0261,137.999,0.391
4JmmarKNhZgLolOmN20mJS,anime,花雪,smileY inc.,0.539,0.00817,0.505,0.0,11,0.386,-2.541,0.048,146.013,0.972
5P8J8XL4rYLCIpuNP5WCRf,anime,禁神超妹マドカイザー!,Various Artists,0.476,0.0267,0.364,0.0,6,0.327,-4.014,0.0699,174.976,0.914
2Y1Tu2JX73rmy6asrKdJIK,anime,CRAZY GONNA CRAZY,Prizmmy☆,0.57,0.082,0.616,1.22e-06,7,0.365,-2.937,0.0834,133.965,0.955
3fP9JI6dKVJ9n0V3j0XAzp,anime,神様のいうとおり,いしわたり淳治&砂原良徳 + やくしまるえつこ,0.91,0.109,0.789,0.795,10,0.063,-4.782,0.0587,112.014,0.804
7LcIcdeTpMVtfUNttIPsqZ,anime,輝く空の静寂には,Kalafina,0.248,0.389,0.362,0.0,7,0.104,-8.452,0.0304,131.773,0.358
2AhigPDmN0Cb3DPMy7SDn1,anime,Baby...,i☆Ris,0.683,0.00796,0.672,0.000159,5,0.34,-3.325,0.0481,130.035,0.902
3DjucT37NKwkV967SZwHi3,anime,TRUE LOVE (アニメver.),Ai Shinozaki,0.933,0.0647,0.701,0.0,0,0.644,-3.581,0.0507,130.031,0.903
7dGwHFqlMXffe9LdPlmInQ,anime,My Player,サクラ(吉岡茉祐),0.571,0.186,0.532,0.0,0,0.274,-3.46,0.049,90.005,0.918
3EaQbIgvLxxy6OJd0UgXp5,anime,BOY MEETS GIRL - Live ver.,Prizmmy☆,0.52,0.0134,0.572,0.0,0,0.243,-4.394,0.0852,134.051,0.871
4vVUut5TUj5ScewxdUrcnW,anime,misterioso,Kalafina,0.229,0.00309,0.334,0.00432,7,0.17,-5.174,0.0704,157.956,0.888
445tIIA7LX9d3bLKhzaNAQ,anime,Dreamin',ClariS,0.796,0.114,0.47,0.0,2,0.25,-3.663,0.0474,142.071,0.896
1deyspHwRUXonRoBZ8eSCZ,anime,おジャ魔女カーニバル!!,i☆Ris,0.88,0.0259,0.669,0.176,0,0.064,-2.679,0.0273,148.037,0.953
4h21FblFP3Ay1o3GzGNs1q,anime,コドクシグナル,チーム“ハナヤマタ”,0.58,0.00162,0.475,0.0297,5,0.357,-2.982,0.0698,164.042,0.938
71Wwq0AJlmH0Sb0JEzJFfn,anime,ジョーカーに宜しく,PENGUIN RESEARCH,0.428,0.000414,0.409,0.0762,9,0.372,-4.025,0.162,114.096,0.974
4qseS4YsYTLnSUjnjTtfyl,black-metal,Det Som En Gang Var,Burzum,0.038,0.00154,0.17,0.76,1,0.395,-12.466,0.0789,125.138,0.846
69Yst9haW9Y2ESyPm2z3HR,black-metal,Sognariket Sine Krigarar,Windir,0.199,0.00622,0.333,0.821,5,0.648,-9.163,0.0603,141.12,0.969
4WtmqAvHVjxLSwTVg4AjPQ,black-metal,Percées de lumière,Alcest,0.229,0.000158,0.419,0.318,5,0.116,-5.645,0.0408,104.99,0.826
28OXZfDWa98u6KBjWQ9ix5,black-metal,Damnation's Gold,Marduk,0.0729,0.000102,0.28,0.47,9,0.384,-5.172,0.0985,124.681,0.947
07EwX5jlUPlXtDv5U3bII2,black-metal,War Mashine,Bathory,0.584,1.19e-06,0.314,0.884,2,0.236,-7.488,0.0433,76.064,0.797
2aQ64qPjLFwB0uvEfjnbCC,black-metal,Turn the Sign of the Microcosm (Snu Mikrokosmos' Tegn),Burzum,0.0446,2.16e-06,0.222,0.622,0,0.11,-4.312,0.081,139.996,0.902
1JdKvqbpsthueWmwmqRPbb,black-metal,Vinterriket,Gehenna,0.191,4.1e-05,0.126,0.849,9,0.31,-1.824,0.0603,146.165,0.942
4Fuy8kxUXxzEzg4b3AyqkT,black-metal,Antarctica,Immortal,0.0608,4.32e-06,0.113,0.825,2,0.143,-7.64,0.108,90.116,0.963
0sz5mosH0X28BwXGwzv1m7,black-metal,Satan's Mayhem,Dark Funeral,0.0366,0.0,0.168,0.756,9,0.288,-4.481,0.0911,114.064,0.951
1jX7d559ZigISNOauqBoDx,black-metal,Frozen,Dissection,0.0976,1.49e-06,0.146,0.847,0,0.244,-7.414,0.0778,102.902,0.924
6HK5nD9HgDhCtl2C7WS5H1,black-metal,Einfuhlungsvermogen,Burzum,0.0537,0.87,0.272,0.853,2,0.163,-16.941,0.0375,110.283,0.0224
0wkscODHkDKzOU21rIgHy2,black-metal,The Death of Love,Cradle Of Filth,0.396,0.000974,0.555,0.00339,2,0.39,-4.212,0.0403,109.968,0.959
5tXdsbPCOEZqnuOA0uTNsK,black-metal,Myr,Taake,0.0358,5.78e-06,0.111,0.091,11,0.0633,-4.578,0.149,155.106,0.994
044Vt5pVXw14UfuaCeAzWm,black-metal,To Those Who Dwellest In The Night,Arcturus,0.275,2.47e-06,0.217,0.838,10,0.125,-4.561,0.0499,129.843,0.901
6ixJuMvi8lofwCPSTOmlar,black-metal,Vinder Fra En Ensom Grav,Dimmu Borgir,0.105,1.1e-06,0.093,0.4,7,0.143,-4.936,0.0669,169.97,0.865
3iFPMdScwIaQ16B83yg2Hp,black-metal,Postludium,Gorgoroth,0.0398,0.898,0.259,0.827,9,0.723,-19.357,0.604,95.759,0.813
5JQJFtmq1NxX1hTFfLg4TT,black-metal,Inno A Satana,Emperor,0.0626,0.00018,0.2,0.836,9,0.106,-5.53,0.0636,78.813,0.912
6MeAj0jy2lz8zuSAfvdK1U,black-metal,Through the Halls of Eternity,Immortal,0.017,0.0157,0.145,0.694,5,0.078,-5.418,0.0996,96.727,0.997
1oXOEReMwOK8EbIMciiwBR,black-metal,Scorched Earth,Marduk,0.0364,0.00343,0.257,0.0925,0,0.078,-2.352,0.0711,94.593,0.976
5rjzWpR64iE2Zkpk8m3doA,black-metal,The Chaos Path,Arcturus,0.376,1.31e-05,0.233,0.000816,4,0.156,-3.29,0.0363,79.499,0.878
1sNzKld6YZxJ3q58YmyqOZ,black-metal,Through Self-Mutilation,Carpathian Forest,0.429,4.8e-05,0.234,0.786,11,0.386,-7.505,0.0512,132.299,0.897
20mjQFEPf8Us3UJl8RYODt,black-metal,Mother North - Live from Gjallarhorn; CD Version,Satyricon,0.0673,0.000357,0.171,0.252,8,0.884,-6.613,0.103,91.132,0.906
0R5n2Y8tE8hPvMFKLQfXD1,black-metal,The Winds Of Mayhem,Bathory,0.382,1.03e-06,0.352,0.347,8,0.235,-8.727,0.0709,107.719,0.955
2S2hxo9QqEy8B5bX4Qcbl4,black-metal,Een Stemme Locker,Ulver,0.0372,0.701,0.383,0.551,0,0.485,-16.366,0.0384,90.155,0.103
1eFBN4P6hzn4bjfbHHQXzw,black-metal,Gebrechlichkeit II,Burzum,0.0343,4.48e-06,0.216,0.122,6,0.406,-12.204,0.0505,113.586,0.321
2lzcN10cVIptms7ILFJTQ2,black-metal,Drømmer Om Død,Gorgoroth,0.0323,0.000547,0.203,0.899,6,0.213,-11.545,0.0874,121.703,0.969
0pq1WStnwZS06YSh8ANBeo,black-metal,Outlaw,Watain,0.119,8.85e-06,0.159,0.815,0,0.365,-6.731,0.113,95.127,0.989
